304,Landry Shamet,PHX,25,30,14,16,21.4,107.6,108.1,-0.5,15.7,2.31,18.7,1.2,6.9,3.9,8.1,50.6,54.6,19.2,99.86,7.8,1341
304,Markelle Fultz,ORL,24,30,15,15,28.0,108.8,115.1,-6.2,30.9,2.46,29.7,3.7,9.8,6.7,12.1,51.1,53.8,20.3,101.82,10.5,1787
304,Moritz Wagner,ORL,25,30,14,16,21.7,108.4,112.1,-3.6,12.7,1.26,14.5,6.6,17.8,12.1,11.5,56.8,63.6,19.8,102.06,11.3,1388
304,Patty Mills,BKN,34,30,16,14,12.7,114.7,115.7,-1.0,14.6,2.41,20.2,1.6,5.5,3.6,8.4,59.9,62.4,17.6,102.27,9.1,812
304,Tyrese Maxey,PHI,22,30,19,11,33.7,116.4,112.2,4.3,18.0,2.42,16.5,1.0,8.0,4.5,6.8,53.3,56.9,25.1,98.73,10.4,2081
316,Dennis Smith Jr.,CHA,25,29,9,20,25.6,104.6,107.1,-2.5,27.3,3.26,32.1,1.7,8.6,5.1,9.9,43.2,46.1,16.6,101.38,8.1,1567
316,Devin Booker,PHX,26,29,18,11,34.5,120.2,114.3,5.8,24.8,2.30,18.0,2.3,11.2,6.8,7.8,53.4,58.5,31.2,98.57,14.4,2057
316,Devin Vassell,SAS,22,29,8,21,31.3,107.4,119.2,-11.8,17.2,2.31,16.1,0.6,12.9,6.3,7.0,53.3,56.2,24.2,103.43,11.5,1956
316,Dewayne Dedmon,MIA,33,29,17,12,11.6,99.0,109.2,-10.1,8.2,0.79,8.4,7.7,23.1,15.2,10.7,55.6,59.2,20.4,102.60,11.0,712
316,Jaxson Hayes,NOP,22,29,13,16,14.1,103.5,110.3,-6.8,9.0,1.33,14.3,5.7,15.3,10.1,10.7,55.0,59.3,14.1,103.18,8.1,880
316,Jeff Green,DEN,36,29,18,11,19.5,108.7,113.8,-5.1,9.3,1.29,14.5,4.0,9.2,6.6,11.2,55.3,58.6,16.0,99.95,6.8,1172
316,Justise Winslow,POR,26,29,15,14,26.8,109.8,112.3,-2.6,17.7,2.28,27.8,6.2,12.3,9.3,12.2,44.4,46.6,13.9,98.90,6.3,1600
316,Nassir Little,POR,22,29,15,14,16.3,113.2,115.7,-2.6,7.7,1.67,13.4,2.5,11.5,7.1,8.0,60.7,61.4,14.7,98.97,8.1,970
316,Ochai Agbaji,UTA,22,29,18,11,12.9,113.9,109.6,4.3,4.8,1.56,11.7,4.4,7.3,5.9,7.5,57.8,58.7,11.5,103.98,4.5,805
316,Taurean Prince,MIN,28,29,17,12,21.0,112.1,110.9,1.1,8.6,1.22,14.7,1.3,9.3,5.5,12.0,61.2,63.5,15.4,105.84,6.6,1335
316,Ty Jerome,GSW,25,29,12,17,17.6,109.4,116.5,-7.1,21.4,3.89,28.9,0.6,8.3,4.4,7.4,58.5,62.2,14.9,102.73,9.1,1092
316,Zion Williamson,NOP,22,29,17,12,33.0,116.2,108.4,7.8,23.1,1.34,16.5,6.0,14.8,10.4,12.3,61.5,65.2,28.8,102.17,17.1,2031
328,Cameron Payne,PHX,28,28,15,13,24.0,114.4,111.3,3.1,30.6,2.69,27.8,1.3,8.6,4.8,10.3,49.0,51.6,23.9,99.93,9.7,1394
328,Desmond Bane,MEM,24,28,19,9,31.1,115.3,106.6,8.7,19.7,1.89,17.2,1.9,13.0,7.4,9.1,55.0,59.5,25.5,104.25,13.3,1892
328,Duncan Robinson,MIA,28,28,14,14,17.9,110.0,112.1,-2.2,9.9,1.74,14.2,1.4,9.9,5.5,8.2,50.0,52.8,17.2,99.03,5.0,1035
328,Jake LaRavia,MEM,21,28,19,9,13.3,106.8,113.6,-6.8,7.5,1.24,16.7,4.1,10.5,7.3,13.5,53.0,54.6,11.7,102.55,4.6,791
328,Javonte Green,CHI,29,28,11,17,16.0,113.5,106.6,6.9,6.6,1.15,13.9,5.7,11.9,9.0,12.1,64.9,66.7,13.2,102.68,8.8,956
328,Matt Ryan,MIN,25,28,12,16,8.8,109.0,105.1,3.9,5.4,1.67,9.3,1.6,6.8,4.4,5.6,48.9,51.1,16.0,106.85,4.3,554
328,Nathan Knight,MIN,25,28,14,14,7.5,112.9,113.2,-0.3,6.1,0.64,8.9,8.1,11.7,9.9,13.9,66.4,69.1,17.7,106.38,8.7,465
328,Precious Achiuwa,TOR,23,28,14,14,22.0,112.9,114.0,-1.0,6.8,0.82,8.8,8.6,20.8,14.3,10.7,51.1,55.3,19.5,97.95,10.7,1260
336,Admiral Schofield,ORL,25,27,11,16,13.0,106.1,113.2,-7.1,9.8,3.83,17.8,5.0,10.2,7.4,4.7,57.6,61.3,12.9,100.33,6.2,732
336,Anthony Davis,LAL,29,27,12,15,33.2,112.0,109.9,2.1,13.2,1.37,10.6,9.5,24.9,17.3,7.8,59.6,65.4,27.5,103.82,19.9,1937
336,Jalen Suggs,ORL,21,27,10,17,22.7,110.3,113.0,-2.7,23.4,1.85,25.7,4.0,8.0,6.1,13.9,47.2,50.8,20.2,101.37,7.0,1294
336,Justin Holiday,ATL,33,27,11,16,15.0,104.1,111.0,-6.9,8.2,2.00,15.2,0.4,5.1,2.7,7.6,49.6,49.6,13.3,103.74,3.3,877
336,Kai Jones,CHA,22,27,6,21,8.8,111.6,107.7,3.9,2.9,0.56,6.5,8.0,13.2,10.6,11.7,55.1,56.8,12.1,102.78,6.4,508
336,Kawhi Leonard,LAC,31,27,18,9,31.3,117.8,109.7,8.0,20.9,2.47,17.2,4.1,16.1,10.2,7.0,56.4,61.2,26.6,97.03,16.3,1709
342,Bogdan Bogdanovic,ATL,30,26,12,14,30.8,114.8,118.6,-3.8,13.9,2.50,16.7,1.1,9.6,5.5,6.7,53.2,54.8,21.2,100.61,8.5,1686
342,Bruno Fernando,HOU,24,26,8,18,11.5,105.6,116.6,-11.0,12.6,1.67,19.4,11.4,18.2,14.7,11.6,53.4,56.8,14.1,99.73,8.6,624
342,Derrick Rose,NYK,34,26,11,15,12.9,104.8,107.7,-2.9,20.9,2.09,20.2,2.2,8.3,5.3,9.6,45.5,47.4,21.7,103.65,8.0,723
342,James Bouknight,CHA,22,26,5,21,13.6,103.7,106.5,-2.8,11.2,1.47,15.6,1.3,12.0,6.7,10.6,39.3,42.1,17.5,102.80,4.8,757
342,Jeremiah Robinson-Earl,OKC,22,26,10,16,21.1,111.8,115.0,-3.2,6.1,1.56,11.0,8.8,13.8,11.3,7.0,57.2,59.3,14.9,104.43,8.7,1193
342,Kevon Harris,ORL,25,26,9,17,12.6,112.2,109.7,2.6,5.1,0.75,10.5,6.4,8.9,7.6,14.0,49.3,55.2,12.7,101.01,5.1,688
342,R.J. Hampton,ORL,21,26,7,19,13.9,107.9,113.3,-5.4,14.4,1.62,18.5,2.5,8.1,5.3,11.4,51.8,57.2,17.4,100.45,8.7,757
342,Robin Lopez,CLE,34,26,18,8,8.7,109.8,113.4,-3.7,8.1,0.63,13.8,8.5,9.3,8.9,21.8,65.7,67.4,14.5,98.21,5.4,460
342,Simone Fontecchio,UTA,27,26,15,11,8.1,100.6,123.8,-23.2,5.9,0.57,7.5,4.6,8.3,6.3,13.1,51.3,52.8,18.6,104.88,4.1,462
351,Day'Ron Sharpe,BKN,21,25,14,11,9.1,110.3,116.6,-6.3,11.3,1.00,16.0,16.5,21.5,19.0,16.0,54.9,57.3,17.6,104.20,9.3,495
351,Gordon Hayward,CHA,32,25,10,15,31.4,106.1,110.1,-4.0,17.1,1.82,20.1,2.3,11.5,6.7,11.0,49.5,53.8,19.0,104.70,9.4,1713
351,Keon Johnson,POR,20,25,11,14,10.5,101.4,111.4,-10.0,15.1,0.89,14.0,2.5,11.0,6.4,15.8,45.1,46.0,22.8,102.90,4.8,557
351,Markieff Morris,BKN,33,25,15,10,10.9,114.3,106.8,7.5,11.3,1.85,20.0,5.0,14.2,9.9,10.8,53.8,56.9,14.7,105.08,7.3,593
351,Marvin Bagley III,DET,23,25,6,19,21.3,107.4,120.2,-12.8,4.3,0.64,5.4,9.5,19.2,14.1,8.4,56.0,59.2,19.6,100.19,10.9,1113
351,Terry Taylor,IND,23,25,9,16,8.9,111.2,114.0,-2.8,5.5,1.00,10.6,8.3,7.7,8.0,10.6,48.4,49.9,12.7,106.61,4.4,492
351,Theo Pinson,DAL,27,25,12,13,5.3,101.4,112.5,-11.1,15.1,3.25,23.6,2.2,17.7,10.0,7.3,48.5,54.0,13.4,104.34,9.1,285
351,Victor Oladipo,MIA,30,25,16,9,28.5,110.5,111.0,-0.5,20.2,2.11,22.8,1.7,10.7,5.9,10.8,48.0,51.4,19.3,97.87,8.2,1451
351,Willy Hernangomez,NOP,28,25,14,11,12.7,109.5,104.5,5.0,11.6,0.85,11.7,13.1,22.4,17.6,13.7,53.1,60.4,21.7,103.65,13.2,683
360,AJ Green,MIL,23,24,18,6,9.1,104.7,114.7,-10.1,7.9,1.57,10.7,1.7,9.5,5.5,6.8,60.7,61.8,16.9,103.18,7.4,473
360,Charles Bassey,SAS,22,24,5,19,13.6,110.2,112.3,-2.1,11.6,1.04,20.9,13.3,24.4,18.9,20.1,68.6,69.5,13.7,102.73,11.3,697
360,Frank Kaminsky,ATL,29,24,10,14,7.0,112.3,110.1,2.1,17.1,2.50,26.3,1.7,21.3,10.9,10.5,70.2,73.0,14.4,102.30,10.9,359
360,Furkan Korkmaz,PHI,25,24,16,8,10.5,102.8,106.4,-3.6,10.5,1.20,14.5,2.3,8.9,5.7,12.1,48.7,52.3,17.3,102.67,6.8,538
360,LaMelo Ball,CHA,21,24,8,16,34.4,112.9,119.7,-6.7,35.2,2.48,24.9,2.6,13.5,7.8,10.0,49.9,53.4,29.5,103.32,11.5,1772
360,Stanley Johnson,SAS,26,24,5,19,14.5,113.3,121.4,-8.2,20.6,2.11,29.4,4.9,15.6,10.3,13.9,61.5,62.7,16.0,102.96,9.5,738
360,T.J. Warren,BKN,29,24,16,8,19.0,113.3,112.4,0.9,8.9,1.81,12.0,3.1,12.2,7.9,6.6,54.1,56.4,20.0,102.13,8.9,968
360,Ziaire Williams,MEM,21,24,15,9,18.8,107.9,111.2,-3.3,6.6,0.79,10.6,2.1,11.2,6.8,13.5,48.3,50.2,16.7,103.19,4.7,965
368,Gary Harris,ORL,28,23,9,14,23.9,114.8,118.4,-3.6,7.1,1.47,13.8,2.1,6.7,4.4,9.4,64.5,66.5,13.8,100.45,6.3,1144
368,Jaden Hardy,DAL,20,23,11,12,9.9,102.4,115.6,-13.1,10.3,0.93,8.6,0.4,11.1,5.7,9.3,45.5,50.7,25.5,103.10,6.4,494
368,Kennedy Chandler,MEM,20,23,14,9,9.6,97.7,106.0,-8.3,29.7,2.88,34.8,2.4,10.3,6.2,12.1,40.9,41.6,15.5,105.03,8.2,478
368,Noah Vonleh,BOS,27,23,17,6,7.5,111.8,113.2,-1.4,5.1,0.64,16.3,11.0,17.4,14.3,25.6,47.9,50.2,9.0,100.82,2.4,357
368,Orlando Robinson,MIA,22,23,13,10,14.5,108.0,105.7,2.2,8.2,1.38,15.5,9.9,20.9,15.0,11.2,54.1,57.9,12.3,97.39,9.2,677
373,Bryce McGowens,CHA,20,22,6,16,13.8,107.7,114.6,-6.8,9.1,2.33,18.8,2.5,8.9,5.6,8.0,42.6,48.3,12.2,102.12,5.0,649
373,Bryn Forbes,MIN,29,22,8,14,10.7,103.1,112.4,-9.2,8.5,1.56,13.7,1.6,3.6,2.6,8.8,40.5,45.8,15.3,104.05,3.0,510
373,Dalano Banton,TOR,23,22,11,11,10.1,100.4,112.6,-12.2,19.4,2.00,17.2,3.7,10.9,7.0,8.6,48.6,51.6,22.6,102.04,10.1,473
373,Damian Jones,LAL,27,22,6,16,8.0,97.7,108.2,-10.5,3.7,0.44,6.8,9.2,18.3,13.9,15.3,54.1,60.0,12.6,103.71,9.9,384
373,Dean Wade,CLE,26,22,15,7,22.7,111.5,101.6,9.9,5.9,2.10,14.9,2.3,13.9,8.2,7.1,60.3,61.1,10.5,97.63,7.0,1010
373,Ish Smith,DEN,34,22,14,8,8.5,100.3,104.7,-4.4,30.8,1.68,30.3,0.6,8.1,4.5,18.0,43.5,43.7,19.2,99.39,6.8,388
373,Maxi Kleber,DAL,31,22,13,9,25.7,109.5,108.3,1.2,5.4,1.62,14.5,3.4,10.7,7.1,9.0,60.6,62.2,9.6,98.79,6.3,1166
373,Thanasis Antetokounmpo,MIL,30,22,14,8,4.2,94.4,111.4,-17.0,6.5,0.57,12.9,7.9,16.3,12.2,22.6,23.5,28.0,12.2,104.21,1.1,198
381,Delon Wright,WAS,30,21,15,6,21.2,109.5,107.7,1.7,22.9,4.41,35.0,4.4,8.7,6.7,7.9,51.4,56.2,12.9,102.37,11.6,948
381,Goga Bitadze,IND,23,21,8,13,9.6,111.0,106.2,4.7,12.5,1.50,19.4,11.2,12.6,11.8,12.9,55.8,55.1,14.6,102.44,7.0,429
381,Justin Jackson,BOS,27,21,14,7,4.7,80.9,111.9,-31.0,14.5,4.00,22.2,1.9,10.3,6.2,5.6,34.0,34.8,12.4,100.84,4.5,204
381,Karl-Anthony Towns,MIN,27,21,10,11,33.8,111.5,112.4,-0.9,23.5,1.71,21.2,5.0,17.8,11.7,12.4,56.8,62.5,24.4,102.25,13.9,1509
385,Blake Griffin,BOS,33,20,12,8,13.4,118.7,112.0,6.7,10.8,3.67,22.4,5.8,19.4,12.3,6.1,56.6,59.8,12.4,99.77,8.2,551
385,Cam Reddish,NYK,23,20,9,11,21.9,114.3,115.9,-1.6,6.2,1.33,10.8,1.5,5.1,3.3,8.1,51.1,55.8,15.5,101.44,5.9,927
385,Eugene Omoruyi,OKC,25,20,7,13,12.4,112.1,110.2,1.9,6.7,0.79,9.2,7.5,10.7,9.1,11.8,52.9,54.6,18.4,100.28,6.1,514
385,Evan Fournier,NYK,30,20,10,10,18.5,110.0,112.0,-2.0,11.2,1.58,15.8,1.0,9.7,5.3,10.0,45.1,48.1,17.9,100.46,5.3,771
385,Khem Birch,TOR,30,20,9,11,8.1,110.6,107.8,2.8,6.3,0.88,14.3,5.1,11.8,8.3,16.3,60.9,62.9,11.3,98.02,5.0,329
385,Mark Williams,CHA,21,20,8,12,14.0,98.3,106.4,-8.1,3.9,0.40,4.7,9.0,23.0,16.2,11.8,63.6,67.4,18.0,103.02,16.4,600
385,Matthew Dellavedova,SAC,32,20,12,8,5.8,96.9,105.7,-8.8,30.0,4.00,42.1,1.0,4.8,3.1,10.5,48.1,47.6,12.0,108.07,6.3,256
385,Rodney McGruder,DET,31,20,2,18,10.7,112.3,106.4,5.8,8.5,2.00,17.1,4.3,8.5,6.2,8.5,50.9,53.4,12.6,104.87,5.3,465
385,Sandro Mamukelashvili,MIL,23,20,13,7,8.5,101.1,100.3,0.8,12.3,2.33,19.4,6.4,19.0,12.4,8.3,41.3,43.9,13.9,98.66,7.7,357
385,Wendell Moore Jr.,MIN,21,20,11,9,5.6,96.0,111.3,-15.3,12.5,1.43,20.0,1.8,9.5,5.8,14.0,45.2,48.2,14.4,109.20,5.3,250
395,Brandon Boston Jr.,LAC,21,19,7,12,11.5,107.7,112.5,-4.7,13.9,1.73,12.5,2.6,9.7,5.7,7.2,44.0,49.2,23.5,102.39,7.5,465
395,James Wiseman,GSW,21,19,8,11,12.7,101.5,124.3,-22.9,9.7,1.00,10.7,7.5,22.0,14.6,10.7,61.5,63.5,19.6,106.81,10.6,538
395,Lindy Waters III,OKC,25,19,9,10,11.3,123.2,104.4,18.8,8.6,3.00,16.9,3.2,10.6,6.9,5.6,56.0,57.1,14.0,103.85,6.7,466
398,Chuma Okeke,ORL,24,18,5,13,21.8,108.4,117.1,-8.7,9.0,2.89,19.7,5.3,13.1,9.4,6.8,47.1,50.9,11.4,100.73,6.3,821
398,Dalen Terry,CHI,20,18,9,9,3.1,104.9,101.6,3.3,17.9,1.75,24.1,1.9,7.4,5.0,13.8,40.6,45.0,16.4,105.30,5.0,122
398,Jaylin Williams,OKC,20,18,8,10,13.6,109.6,109.4,0.3,12.4,1.64,20.5,5.4,24.3,14.5,12.5,51.4,52.1,15.0,102.13,7.8,520
398,Joe Ingles,MIL,35,18,10,8,22.0,116.9,115.5,1.4,20.1,2.56,33.2,1.7,8.1,4.9,13.0,56.9,58.6,13.1,103.59,6.9,860
398,Jordan McLaughlin,MIN,26,18,10,8,15.9,115.1,100.9,14.2,26.6,4.64,43.6,2.6,6.9,5.0,9.4,48.5,52.2,11.8,109.03,9.8,649
398,Udoka Azubuike,UTA,23,18,11,7,3.9,101.2,106.3,-5.0,10.0,1.25,17.2,12.3,22.1,17.1,13.8,82.4,76.4,12.8,108.17,15.8,161
398,Vit Krejci,ATL,22,18,9,9,6.0,114.9,109.8,5.0,11.6,3.33,25.0,1.8,9.2,5.3,7.5,48.1,48.4,11.8,98.74,4.0,222
405,Brandon Ingram,NOP,25,17,9,8,31.5,119.3,110.9,8.4,22.0,1.52,18.0,1.5,14.8,8.2,11.9,50.0,56.2,28.3,99.54,12.4,1110
405,Gorgui Dieng,SAS,33,17,2,15,9.8,106.0,118.5,-12.5,23.1,1.93,27.8,8.6,21.5,14.3,14.4,50.0,51.1,17.6,101.47,7.8,350
405,Luka Garza,MIN,24,17,11,6,8.0,126.3,118.8,7.5,5.9,1.00,6.9,11.3,12.3,11.8,6.9,54.8,60.8,24.0,105.64,8.5,297
405,Ousmane Dieng,OKC,19,17,7,10,14.5,101.7,104.7,-3.0,12.2,2.44,22.7,2.8,13.5,7.9,9.3,52.3,51.7,12.2,102.99,7.6,530
405,Robert Williams III,BOS,25,17,11,6,23.1,116.3,106.0,10.2,10.1,1.75,21.4,12.6,20.0,16.3,12.2,76.3,76.2,10.7,101.27,13.4,824
405,TyTy Washington Jr.,HOU,21,17,3,14,11.8,98.6,102.7,-4.1,15.6,2.44,21.4,0.4,10.1,5.1,8.7,37.5,38.5,16.2,100.48,4.1,424
411,Boban Marjanovic,HOU,34,16,1,15,4.2,115.0,93.4,21.6,8.9,1.00,10.5,11.9,24.6,18.4,10.5,68.0,72.2,20.6,100.07,21.3,140
411,Garrett Temple,NOP,36,16,10,6,7.6,99.6,107.1,-7.4,11.4,3.00,18.8,1.5,6.9,4.2,6.3,52.9,54.5,12.7,105.92,6.2,266
411,Serge Ibaka,MIL,33,16,11,5,11.6,101.0,107.6,-6.5,3.6,0.36,5.3,7.3,15.3,11.1,14.7,53.7,55.3,15.9,99.18,6.8,383
411,Trent Forrest,ATL,24,16,5,11,13.8,106.5,115.0,-8.5,19.5,3.44,35.2,2.3,10.8,6.4,10.2,48.9,49.7,11.0,100.32,6.6,462
415,Greg Brown III,POR,21,15,10,5,6.0,88.7,93.8,-5.1,1.9,0.17,2.6,2.0,16.8,9.3,15.8,44.2,44.8,17.0,104.15,4.5,195
415,McKinley Wright IV,DAL,24,15,8,7,9.0,102.5,116.0,-13.5,22.2,2.22,35.7,2.9,8.3,5.7,16.1,43.8,47.2,11.7,99.80,5.5,281
415,Nikola Jovic,MIA,19,15,7,8,13.6,105.7,109.2,-3.5,7.6,1.00,10.3,4.3,11.9,7.9,10.3,46.4,53.0,18.5,99.19,7.0,422
415,Patrick Baldwin Jr.,GSW,20,15,5,10,8.5,95.3,120.4,-25.1,4.6,0.43,4.0,0.0,18.9,8.8,9.3,61.3,61.9,23.8,103.10,10.8,275
419,Cameron Johnson,PHX,26,14,11,3,25.9,116.9,104.0,13.0,8.7,3.67,11.8,3.4,11.1,7.5,3.2,59.2,61.7,19.4,100.19,11.2,756
419,David Duke Jr.,BKN,23,14,7,7,9.0,103.4,113.5,-10.1,15.4,0.92,16.9,5.0,7.7,6.4,18.3,44.2,45.1,19.7,100.97,1.6,263
419,Jeff Dowtin Jr.,TOR,25,14,9,5,6.6,111.5,109.8,1.7,16.9,6.00,30.0,4.7,8.2,6.4,5.0,50.0,53.2,12.2,99.79,8.6,192
419,Mamadi Diakite,CLE,26,14,10,4,6.5,97.2,98.9,-1.7,3.6,0.33,6.1,3.7,9.5,6.7,18.2,52.0,52.0,15.8,93.97,3.7,177
419,Moussa Diabate,LAC,21,14,7,7,11.5,110.8,113.8,-3.0,2.7,0.38,5.4,14.1,10.7,12.6,14.3,52.6,55.4,12.6,102.53,6.6,342
424,Jae'Sean Tate,HOU,27,13,2,11,20.7,109.2,113.7,-4.5,20.3,1.82,25.5,6.9,10.4,8.6,14.0,48.8,52.7,17.0,101.93,7.0,574
424,Jamal Cain,MIA,23,13,8,5,13.9,102.1,102.3,-0.2,7.3,2.00,11.9,6.6,13.6,10.2,6.0,54.2,58.1,13.5,102.05,9.8,381
424,Kessler Edwards,BKN,22,13,5,8,5.7,121.1,116.1,5.0,3.0,0.50,6.9,7.6,11.9,9.6,13.8,31.8,32.8,13.8,104.47,2.2,161
424,Leandro Bolmaro,UTA,22,13,8,5,5.0,95.7,97.1,-1.4,13.2,1.00,21.2,4.1,2.8,3.4,21.2,15.8,15.8,16.0,104.17,-5.3,141
424,Nerlens Noel,DET,28,13,2,11,11.4,101.5,117.1,-15.6,6.5,0.88,14.9,4.5,20.1,12.0,17.0,44.6,49.4,11.1,105.40,6.3,324
424,Svi Mykhailiuk,NYK,25,13,8,5,3.1,95.6,77.9,17.7,4.3,0.50,5.9,0.0,14.9,8.3,11.8,75.0,73.9,16.7,106.32,13.5,91
430,Alex Len,SAC,29,12,7,5,3.6,90.6,103.0,-12.4,13.8,1.00,20.0,8.7,21.2,15.3,20.0,50.0,55.3,13.9,114.29,7.1,106
430,Cade Cunningham,DET,21,12,3,9,33.3,111.2,117.3,-6.1,30.6,1.85,20.3,2.7,14.8,8.6,11.0,45.3,49.2,28.7,102.37,10.9,850
430,James Johnson,IND,35,12,5,7,8.1,106.8,101.9,4.9,9.9,1.40,17.1,1.9,16.7,8.3,12.2,42.6,45.2,14.5,102.35,2.2,206
430,Jason Preston,LAC,23,12,3,9,9.8,107.3,110.3,-3.0,34.2,3.00,35.1,1.4,18.5,8.7,11.7,48.8,47.7,16.7,102.05,9.9,247
430,Ryan Rollins,GSW,20,12,5,7,5.2,73.2,111.3,-38.1,21.4,0.38,13.3,4.3,15.3,9.3,35.6,42.5,50.8,26.0,104.78,0.9,138
430,Saben Lee,PHX,23,12,7,5,15.2,104.7,103.1,1.6,30.2,2.50,31.3,3.4,7.6,5.5,12.5,54.2,61.6,16.8,101.75,11.4,387
430,Tyrese Martin,ATL,23,12,7,5,3.6,112.4,107.8,4.6,0.0,0.00,0.0,4.2,10.3,6.9,5.6,40.6,44.4,17.8,98.37,4.1,89
437,Gary Payton II,POR,30,11,6,5,15.9,128.5,117.5,10.9,15.3,2.33,36.2,4.7,13.0,9.2,15.5,73.2,73.2,9.4,98.02,8.1,355
437,Jack White,DEN,25,11,9,2,3.1,62.9,114.3,-51.4,0.0,0.00,0.0,7.3,13.3,9.9,10.0,38.9,38.9,11.5,97.86,2.7,70
437,Khris Middleton,MIL,31,11,8,3,21.2,114.4,113.3,1.1,26.9,2.09,24.3,1.2,10.2,5.7,11.6,43.9,49.0,24.4,104.76,8.0,514
437,Ryan Arcidiacono,NYK,28,11,7,4,2.4,86.7,85.7,1.0,11.8,2.00,25.0,0.0,14.3,7.1,12.5,30.0,30.0,9.2,106.00,3.3,60
441,A.J. Lawson,DAL,22,10,4,6,2.7,87.3,104.8,-17.5,7.1,0.00,7.1,0.0,16.0,7.1,0.0,62.5,60.1,19.4,111.93,9.5,63
441,Jarrett Culver,ATL,23,10,5,5,13.7,108.5,114.1,-5.7,5.5,0.86,9.7,6.5,21.9,13.5,11.3,40.7,45.2,16.4,103.80,6.8,295
441,Johnny Davis,WAS,20,10,4,6,5.0,82.9,110.5,-27.6,6.9,2.00,11.8,1.8,13.6,7.1,5.9,30.8,38.4,12.8,100.10,-1.4,105
441,Tony Bradley,CHI,25,10,4,6,2.6,103.1,100.0,3.1,5.6,1.00,9.1,3.4,33.3,17.9,9.1,62.5,67.6,14.5,115.75,13.8,65
445,Jordan Hall,SAS,21,9,1,8,9.2,94.9,108.0,-13.1,22.0,1.57,22.0,3.3,12.9,7.5,14.0,37.5,43.8,19.7,101.91,5.4,175
445,Kemba Walker,DAL,32,9,5,4,16.0,110.5,112.4,-1.9,21.6,4.75,21.3,2.0,9.0,5.4,4.5,48.2,54.3,21.5,97.40,10.3,294
445,Vernon Carey Jr.,WAS,21,9,6,3,2.6,72.5,100.0,-27.5,18.2,1.00,18.2,9.1,22.7,14.5,18.2,16.7,29.1,14.5,102.86,7.0,51
445,Vince Williams Jr.,MEM,22,9,5,4,5.4,79.0,101.9,-22.8,10.7,3.00,17.6,2.9,12.5,6.4,5.9,26.9,26.9,11.1,105.28,2.3,105
449,Facundo Campazzo,DAL,31,8,2,6,6.5,100.0,89.0,11.0,30.0,3.00,34.6,0.0,4.1,1.9,11.5,34.6,36.0,14.4,99.84,6.8,108
449,Isaiah Mobley,CLE,23,8,5,3,3.3,115.4,66.0,49.3,0.0,0.00,0.0,5.0,27.8,19.6,0.0,56.3,56.3,14.3,96.71,17.3,52
449,Otto Porter Jr.,TOR,29,8,4,4,18.3,109.5,114.6,-5.0,7.8,2.00,17.8,3.8,9.6,6.4,8.9,60.0,65.6,10.4,100.53,9.0,304
449,Ricky Rubio,CLE,32,8,5,3,15.1,103.6,109.2,-5.5,31.6,6.00,32.9,1.6,14.2,7.9,5.5,36.9,39.2,17.8,99.11,7.3,248
453,Blake Wesley,SAS,19,7,2,5,10.2,100.0,128.2,-28.2,15.6,1.00,17.1,2.4,8.7,5.2,17.1,54.3,54.7,18.6,105.09,3.0,158
453,Cody Martin,CHA,27,7,2,5,19.1,107.6,117.3,-9.7,11.1,5.50,21.6,5.6,10.9,8.3,3.9,43.1,44.8,12.1,104.10,5.2,291
453,Jaden Springer,PHI,20,7,7,0,3.7,94.6,122.2,-27.6,8.3,1.00,6.3,16.7,10.7,13.5,6.3,58.3,61.8,24.6,100.70,11.9,56
453,Josh Minott,MIN,20,7,3,4,2.3,127.9,79.1,48.8,11.8,0.00,22.2,16.7,14.3,15.2,0.0,60.0,74.0,15.2,126.07,17.1,43
453,Kenneth Lofton Jr.,MEM,20,7,4,3,4.2,75.0,124.2,-49.2,33.3,2.00,16.0,2.6,12.0,6.3,8.0,41.2,44.3,28.4,106.67,6.0,64
453,Kira Lewis Jr.,NOP,21,7,2,5,10.5,112.6,105.8,6.8,9.8,1.25,11.9,1.3,12.5,7.2,9.5,60.3,66.1,20.0,102.65,12.6,159
453,Trevelin Queen,IND,25,7,2,5,10.0,107.2,98.0,9.2,10.9,0.86,14.0,8.6,13.8,10.8,16.3,27.6,33.7,19.4,104.23,4.6,152
460,Devon Dotson,WAS,23,6,1,5,8.9,101.8,107.5,-5.7,21.1,2.67,38.1,10.7,8.5,9.7,14.3,15.0,15.0,10.2,98.08,1.2,110
460,John Butler Jr.,POR,20,6,1,5,3.1,85.4,76.3,9.1,9.1,0.00,20.0,5.6,5.3,5.4,0.0,25.0,25.0,9.1,102.95,3.0,41
460,Kendall Brown,IND,19,6,1,5,6.7,107.2,99.0,8.2,9.1,1.50,23.1,5.1,8.9,7.1,15.4,57.1,57.1,9.3,117.93,4.0,97
460,Peyton Watson,DEN,20,6,3,3,2.5,45.5,106.3,-60.8,0.0,0.00,0.0,8.3,10.0,8.8,0.0,33.3,33.3,23.1,103.31,3.5,33
460,Scotty Pippen Jr.,LAL,22,6,1,5,5.3,89.4,90.9,-1.5,12.5,1.00,10.0,5.0,5.7,5.3,10.0,37.5,43.9,23.1,100.52,5.1,66
465,Cole Swider,LAL,23,5,1,4,7.4,114.3,116.9,-2.6,11.8,0.00,30.8,2.5,17.6,9.5,0.0,50.0,50.0,9.7,108.15,5.7,84
